customer_id,signup_date,home_region,customer_segment,acquisition_channel
C-02517,2023-11-21,West,Returning,Email
C-02518,2024-07-24,West,Returning,Organic Search
C-02519,2023-03-29,South,New,Paid Search
C-02520,2022-12-03,South,Returning,Organic Search
C-02521,2024-04-30,North,VIP,Social
C-02522,2022-11-26,Central,Returning,Email
C-02523,2025-08-03,East,Returning,Organic Search
C-02524,2022-12-12,Central,Returning,Marketplace
C-02525,2025-10-17,West,Returning,Social
C-02526,2023-05-30,West,New,Paid Search
C-02527,2024-10-25,South,VIP,Email
C-02528,2024-11-22,West,Returning,Paid Search
C-02529,2024-09-20,West,VIP,Marketplace
C-02530,2026-03-11,South,Returning,Email
C-02531,2022-12-19,South,New,Organic Search
C-02532,2023-08-24,North,New,Email
C-02533,2025-04-07,West,New,Organic Search
C-02534,2024-12-19,Central,Returning,Marketplace
C-02535,2025-11-26,East,VIP,Direct
C-02536,2025-10-21,Central,New,Paid Search
C-02537,2024-09-15,South,New,Direct
C-02538,2024-08-01,East,New,Social
C-02539,2026-04-14,West,New,Email
C-02540,2024-10-17,Central,New,Email
C-02541,2023-09-04,North,Returning,Direct
C-02542,2025-12-24,South,Returning,Paid Search
C-02543,2024-07-02,North,New,Paid Search
C-02544,2026-03-05,East,New,Organic Search
C-02545,2024-10-28,North,Returning,Organic Search
C-02546,2024-10-24,West,Returning,Email
C-02547,2025-12-29,North,New,Organic Search
C-02548,2023-12-14,Central,Returning,Paid Search
C-02549,2023-01-11,South,Returning,Marketplace
C-02550,2025-01-06,Central,Returning,Organic Search
C-02551,2024-04-25,East,VIP,Organic Search
C-02552,2025-04-17,South,Returning,Email
C-02553,2023-12-20,South,New,Organic Search
C-02554,2024-07-23,East,New,Social
C-02555,2025-11-28,West,New,Marketplace
C-02556,2023-05-22,East,New,Paid Search
C-02557,2024-11-08,South,Returning,Paid Search
C-02558,2025-02-24,Central,Returning,Organic Search
C-02559,2025-03-18,North,New,Marketplace
C-02560,2024-03-17,South,Returning,Social
C-02561,2026-01-08,North,Returning,Marketplace
C-02562,2023-07-22,North,New,Marketplace
C-02563,2025-10-02,North,Returning,Organic Search
C-02564,2023-06-14,North,New,Paid Search
C-02565,2025-07-20,Central,Returning,Organic Search
C-02566,2026-02-16,West,Returning,Organic Search
C-02567,2023-12-31,East,Returning,Direct
C-02568,2023-08-13,West,New,Marketplace
C-02569,2024-07-15,West,Returning,Direct
C-02570,2025-07-27,North,Returning,Organic Search
C-02571,2023-09-16,North,Returning,Organic Search
C-02572,2023-12-30,North,New,Email
C-02573,2025-01-15,North,New,Paid Search
C-02574,2023-11-18,West,Returning,Email
C-02575,2026-04-14,Central,Returning,Email
C-02576,2025-04-10,North,New,Organic Search
C-02577,2024-03-13,West,New,Email
C-02578,2025-07-09,South,Returning,Organic Search
C-02579,2026-02-24,West,Returning,Paid Search
C-02580,2023-06-14,West,Returning,Organic Search
C-02581,2024-06-09,East,Returning,Organic Search
C-02582,2024-07-19,West,New,Social
C-02583,2025-05-05,Central,New,Direct
C-02584,2025-06-22,East,VIP,Organic Search
C-02585,2023-09-27,Central,New,Email
C-02586,2024-10-21,East,VIP,Email
C-02587,2023-10-30,South,Returning,Social
C-02588,2024-10-01,Central,Returning,Organic Search
C-02589,2024-07-19,North,VIP,Marketplace
C-02590,2025-07-24,East,New,Social
C-02591,2026-01-29,East,Returning,Social
C-02592,2024-04-20,South,New,Direct
C-02593,2024-10-19,West,Returning,Organic Search
C-02594,2023-01-06,North,Returning,Organic Search
C-02595,2023-06-12,West,Returning,Paid Search
C-02596,2024-02-24,West,VIP,Social
C-02597,2024-03-05,Central,New,Social
C-02598,2025-01-01,South,Returning,Organic Search
C-02599,2026-04-13,North,New,Social
C-02600,2025-04-29,East,Returning,Marketplace
C-02601,2023-10-29,West,New,Paid Search
C-02602,2026-01-25,North,Returning,Email
C-02603,2024-06-14,West,New,Paid Search
C-02604,2025-10-24,North,Returning,Email
C-02605,2023-05-23,West,New,Marketplace
C-02606,2024-11-12,East,Returning,Marketplace
C-02607,2024-10-04,West,New,Direct
C-02608,2025-10-23,West,Returning,Email
C-02609,2025-07-04,South,Returning,Marketplace
C-02610,2023-08-16,East,Returning,Social
C-02611,2023-04-01,North,Returning,Email
C-02612,2023-06-01,North,New,Email
C-02613,2024-09-14,West,New,Paid Search
C-02614,2024-04-04,South,New,Marketplace
C-02615,2023-09-26,North,VIP,Email
C-02616,2025-10-02,East,VIP,Paid Search
C-02617,2023-03-03,Central,Returning,Email
C-02618,2024-04-28,North,Returning,Paid Search
C-02619,2023-12-22,West,New,Organic Search
C-02620,2025-12-01,South,Returning,Social
C-02621,2023-03-14,North,New,Direct
C-02622,2026-04-09,West,Returning,Organic Search
C-02623,2023-03-31,East,VIP,Email
C-02624,2023-04-21,East,VIP,Organic Search
C-02625,2023-01-31,East,New,Organic Search
C-02626,2024-10-24,South,Returning,Marketplace
C-02627,2024-02-16,North,New,Social
C-02628,2023-12-13,Central,Returning,Social
C-02629,2022-12-14,North,Returning,Social
C-02630,2023-07-21,South,Returning,Organic Search
C-02631,2025-04-21,East,New,Marketplace
C-02632,2024-10-27,East,New,Organic Search
C-02633,2024-02-25,North,New,Paid Search
C-02634,2025-11-09,Central,Returning,Organic Search
C-02635,2024-04-01,North,Returning,Organic Search
C-02636,2023-11-11,South,New,Email
C-02637,2024-03-21,North,VIP,Paid Search
C-02638,2023-07-15,North,Returning,Direct
C-02639,2024-01-02,West,Returning,Paid Search
C-02640,2024-02-01,South,Returning,Paid Search
C-02641,2025-12-10,West,New,Email
C-02642,2024-05-07,East,New,Organic Search
C-02643,2024-10-16,West,VIP,Social
C-02644,2024-06-01,Central,New,Marketplace
C-02645,2025-10-08,West,New,Organic Search
C-02646,2024-12-08,West,Returning,Organic Search
C-02647,2024-03-02,West,Returning,Paid Search
C-02648,2023-06-28,West,New,Organic Search
C-02649,2026-02-23,West,New,Organic Search
C-02650,2024-05-31,South,Returning,Organic Search
C-02651,2024-12-29,North,New,Organic Search
C-02652,2023-11-19,East,Returning,Social
C-02653,2023-01-10,South,Returning,Organic Search
C-02654,2026-04-06,South,Returning,Marketplace
C-02655,2024-04-27,East,Returning,Social
C-02656,2024-10-05,East,Returning,Marketplace
C-02657,2023-03-03,East,Returning,Direct
C-02658,2024-06-17,Central,Returning,Email
C-02659,2026-01-22,West,Returning,Organic Search
C-02660,2024-12-26,Central,Returning,Organic Search
C-02661,2022-12-08,West,New,Organic Search
C-02662,2024-04-01,South,Returning,Email
C-02663,2023-01-25,South,Returning,Social
C-02664,2026-04-05,South,New,Social
C-02665,2024-05-01,East,Returning,Organic Search
C-02666,2022-11-25,Central,Returning,Email
C-02667,2025-12-20,North,New,Direct
C-02668,2024-05-26,East,VIP,Direct
C-02669,2025-04-27,West,New,Organic Search
C-02670,2025-08-16,West,New,Organic Search
C-02671,2026-04-25,North,Returning,Social
C-02672,2023-11-19,Central,Returning,Email
C-02673,2023-01-31,North,Returning,Direct
C-02674,2024-04-20,North,VIP,Marketplace
C-02675,2024-10-30,North,Returning,Organic Search
C-02676,2023-06-18,East,New,Email
C-02677,2024-03-06,East,New,Marketplace
C-02678,2025-03-07,South,New,Paid Search
C-02679,2022-12-27,West,New,Paid Search
C-02680,2025-02-19,South,VIP,Direct
C-02681,2024-07-01,North,Returning,Organic Search
C-02682,2023-09-10,North,VIP,Email
C-02683,2024-08-09,West,Returning,Email
C-02684,2026-02-09,Central,Returning,Paid Search
C-02685,2026-02-12,West,New,Paid Search
C-02686,2023-04-16,Central,VIP,Direct
C-02687,2026-01-07,East,Returning,Email
C-02688,2025-03-12,North,Returning,Marketplace
C-02689,2023-02-20,West,Returning,Email
C-02690,2024-08-17,West,New,Paid Search
C-02691,2024-03-20,West,New,Direct
C-02692,2024-02-22,West,Returning,Organic Search
C-02693,2024-03-14,Central,Returning,Paid Search
C-02694,2023-04-19,East,New,Direct
C-02695,2025-07-25,East,Returning,Paid Search
C-02696,2026-01-16,Central,Returning,Direct
C-02697,2024-03-22,South,Returning,Email
C-02698,2023-08-16,West,Returning,Paid Search
C-02699,2023-07-06,South,New,Direct
C-02700,2026-01-29,Central,Returning,Organic Search
C-02701,2023-11-10,North,Returning,Organic Search
C-02702,2024-04-29,West,Returning,Email
C-02703,2023-06-01,North,New,Paid Search
C-02704,2023-10-14,North,VIP,Marketplace
C-02705,2025-01-09,South,VIP,Paid Search
C-02706,2025-12-21,South,New,Paid Search
C-02707,2024-09-26,East,Returning,Direct
C-02708,2023-02-07,Central,New,Direct
C-02709,2025-02-21,West,Returning,Paid Search
C-02710,2025-07-11,West,Returning,Social
C-02711,2026-02-26,Central,VIP,Organic Search
C-02712,2022-11-22,South,Returning,Social
C-02713,2024-12-22,North,New,Social
C-02714,2024-06-01,North,VIP,Paid Search
C-02715,2024-10-05,East,New,Email
C-02716,2025-09-12,South,Returning,Paid Search
C-02717,2024-08-20,Central,Returning,Organic Search
C-02718,2024-01-12,South,Returning,Marketplace
C-02719,2024-08-11,South,New,Organic Search
C-02720,2024-05-20,North,Returning,Organic Search
C-02721,2024-04-21,West,VIP,Direct
C-02722,2024-05-30,North,New,Marketplace
C-02723,2023-10-18,Central,New,Direct
C-02724,2025-11-16,North,Returning,Email
C-02725,2022-12-29,South,New,Direct
C-02726,2025-03-29,East,Returning,Marketplace
C-02727,2024-07-03,West,VIP,Direct
C-02728,2023-07-10,East,Returning,Organic Search
C-02729,2023-08-14,West,VIP,Organic Search
C-02730,2024-10-31,West,Returning,Organic Search
C-02731,2023-04-08,East,New,Organic Search
C-02732,2025-09-22,North,Returning,Social
C-02733,2023-01-24,Central,Returning,Marketplace
C-02734,2024-08-18,East,New,Marketplace
C-02735,2023-01-18,East,VIP,Organic Search
C-02736,2026-02-19,Central,New,Social
C-02737,2024-05-03,East,Returning,Organic Search
C-02738,2025-08-20,North,New,Marketplace
C-02739,2025-09-29,West,Returning,Organic Search
C-02740,2023-03-24,East,Returning,Social
C-02741,2023-01-25,South,New,Paid Search
C-02742,2026-02-14,South,New,Email
C-02743,2023-11-10,West,Returning,Marketplace
C-02744,2025-07-27,West,Returning,Email
C-02745,2025-11-23,North,Returning,Organic Search
C-02746,2024-06-17,East,New,Organic Search
C-02747,2025-03-26,East,New,Paid Search
C-02748,2023-06-27,South,New,Organic Search
C-02749,2025-07-24,Central,Returning,Email
C-02750,2024-03-01,South,New,Organic Search
C-02751,2025-02-21,West,New,Organic Search
C-02752,2024-08-18,West,New,Paid Search
C-02753,2024-04-23,South,VIP,Social
C-02754,2024-10-02,North,Returning,Paid Search
C-02755,2024-02-03,North,Returning,Organic Search
C-02756,2023-06-20,East,VIP,Paid Search
C-02757,2026-03-29,Central,Returning,Organic Search
C-02758,2024-12-22,West,New,Direct
C-02759,2025-12-13,North,New,Organic Search
C-02760,2025-11-07,North,New,Email
C-02761,2024-02-19,North,New,Paid Search
C-02762,2025-03-02,West,New,Direct
C-02763,2023-01-19,West,Returning,Email
C-02764,2025-08-30,East,New,Organic Search
C-02765,2024-07-16,West,New,Social
C-02766,2023-01-15,North,New,Marketplace
C-02767,2025-02-04,West,New,Organic Search
C-02768,2023-04-29,East,New,Social
C-02769,2025-03-06,West,New,Email
C-02770,2023-09-13,East,New,Paid Search
C-02771,2026-03-31,West,Returning,Paid Search
C-02772,2022-12-24,East,New,Organic Search
C-02773,2026-01-30,South,Returning,Organic Search
C-02774,2025-02-16,East,Returning,Marketplace
C-02775,2025-11-03,South,Returning,Direct
C-02776,2025-01-21,West,VIP,Social
C-02777,2025-05-21,Central,New,Paid Search
C-02778,2024-02-25,East,Returning,Organic Search
C-02779,2024-08-04,West,New,Direct
C-02780,2023-05-21,North,Returning,Direct
C-02781,2026-03-06,North,New,Email
C-02782,2025-07-03,West,Returning,Social
C-02783,2023-03-07,South,Returning,Paid Search
C-02784,2024-09-28,North,Returning,Social
C-02785,2026-03-17,North,New,Social
C-02786,2026-01-01,East,Returning,Paid Search
C-02787,2024-03-03,West,New,Email
C-02788,2023-04-22,South,VIP,Organic Search
C-02789,2023-07-25,North,Returning,Social
C-02790,2023-10-13,Central,New,Organic Search
C-02791,2025-03-24,East,Returning,Email
C-02792,2023-08-20,East,Returning,Paid Search
C-02793,2024-07-06,Central,New,Social
C-02794,2024-05-15,East,Returning,Paid Search
C-02795,2023-10-12,East,New,Organic Search
C-02796,2026-04-17,South,VIP,Email
C-02797,2025-06-30,Central,Returning,Direct
C-02798,2023-08-11,West,New,Email
C-02799,2024-08-18,North,New,Organic Search
C-02800,2022-11-18,North,New,Social
