date,channel,spend,impressions,clicks
2024-04-18,Email,379.33,24723,1898
2024-04-18,Social,1075.03,56119,1438
2024-04-18,Marketplace,834.06,37139,1700
2024-04-18,Direct,123.43,8534,507
2024-04-19,Organic Search,258.82,10293,460
2024-04-19,Paid Search,1472.99,78456,2681
2024-04-19,Email,255.52,16225,1168
2024-04-19,Social,983.24,40045,868
2024-04-19,Marketplace,768.25,54745,2038
2024-04-19,Direct,81.56,3152,141
2024-04-20,Organic Search,284.84,14504,751
2024-04-20,Paid Search,1534.88,94691,3053
2024-04-20,Email,225.59,15119,1272
2024-04-20,Social,989.39,49105,1080
2024-04-20,Marketplace,857.51,48690,1725
2024-04-20,Direct,98.23,6782,355
2024-04-21,Organic Search,372.52,22594,969
2024-04-21,Paid Search,1446.05,60531,2120
2024-04-21,Email,297.37,12382,701
2024-04-21,Social,1017.82,44006,1157
2024-04-21,Marketplace,814.70,54882,1673
2024-04-21,Direct,140.89,9219,479
2024-04-22,Organic Search,398.51,17260,667
2024-04-22,Paid Search,1403.52,75321,1930
2024-04-22,Email,322.14,13400,808
2024-04-22,Social,1028.93,46079,1301
2024-04-22,Marketplace,788.88,32437,1171
2024-04-22,Direct,137.17,8904,461
2024-04-23,Organic Search,357.04,14531,663
2024-04-23,Paid Search,1442.84,78180,2746
2024-04-23,Email,368.78,21604,2051
2024-04-23,Social,992.16,60511,1650
2024-04-23,Marketplace,799.38,35402,1302
2024-04-23,Direct,161.28,7212,376
2024-04-24,Organic Search,390.03,27720,1363
2024-04-24,Paid Search,1443.75,58582,1493
2024-04-24,Email,281.71,20206,1574
2024-04-24,Social,1010.38,58741,1681
2024-04-24,Marketplace,745.26,35551,1236
2024-04-24,Direct,58.06,3658,209
2024-04-25,Organic Search,290.56,20605,876
2024-04-25,Paid Search,1463.54,58831,2190
2024-04-25,Email,362.98,22838,1690
2024-04-25,Social,915.64,37283,790
2024-04-25,Marketplace,794.10,30499,939
2024-04-25,Direct,132.42,7680,378
2024-04-26,Organic Search,391.58,23947,993
2024-04-26,Paid Search,1455.94,68316,2033
2024-04-26,Email,292.36,18487,1166
2024-04-26,Social,922.90,59024,1501
2024-04-26,Marketplace,721.58,32088,1724
2024-04-26,Direct,121.67,6083,310
2024-04-27,Organic Search,305.56,21204,960
2024-04-27,Paid Search,1530.66,82293,1877
2024-04-27,Email,305.59,13088,856
2024-04-27,Social,974.83,37854,827
2024-04-27,Marketplace,811.52,58146,2387
2024-04-27,Direct,102.26,3934,186
2024-04-28,Organic Search,371.16,16284,594
2024-04-28,Paid Search,1436.83,59233,1758
2024-04-28,Email,245.70,12154,900
2024-04-28,Social,1018.34,49205,1250
2024-04-28,Marketplace,840.30,38437,1399
2024-04-28,Direct,60.88,3209,169
2024-04-29,Organic Search,378.93,26885,1155
2024-04-29,Paid Search,1566.33,63083,2175
2024-04-29,Email,242.61,11605,924
2024-04-29,Social,983.04,64215,2064
2024-04-29,Marketplace,778.74,37747,1448
2024-04-29,Direct,167.17,10240,608
2024-04-30,Organic Search,332.81,14111,637
2024-04-30,Paid Search,1443.80,94485,3482
2024-04-30,Email,351.85,24979,1619
2024-04-30,Social,1017.31,53081,1393
2024-04-30,Marketplace,794.41,36492,1529
2024-04-30,Direct,159.56,11031,530
2024-05-01,Organic Search,431.11,24517,1039
2024-05-01,Paid Search,1421.14,63395,1866
2024-05-01,Email,292.54,17409,1329
2024-05-01,Social,1003.14,58339,1435
2024-05-01,Marketplace,790.39,43164,2003
2024-05-01,Direct,123.69,6849,357
2024-05-02,Organic Search,414.67,24549,1202
2024-05-02,Paid Search,1501.06,87794,2907
2024-05-02,Email,410.65,19318,1108
2024-05-02,Social,896.18,58165,1548
2024-05-02,Marketplace,778.75,52039,2107
2024-05-02,Direct,163.87,9754,523
2024-05-03,Organic Search,313.32,17046,898
2024-05-03,Paid Search,1475.82,72140,2406
2024-05-03,Email,325.42,18299,1279
2024-05-03,Social,998.46,70454,1489
2024-05-03,Marketplace,763.44,48048,1761
2024-05-03,Direct,129.49,8437,404
2024-05-04,Organic Search,336.01,17600,935
2024-05-04,Paid Search,1455.32,68216,2080
2024-05-04,Email,270.39,16265,1179
2024-05-04,Social,969.77,52181,1241
2024-05-04,Marketplace,802.75,47587,1742
2024-05-04,Direct,75.25,4799,235
2024-05-05,Organic Search,379.81,17996,839
2024-05-05,Paid Search,1437.62,62591,1694
2024-05-05,Email,341.60,14419,1245
2024-05-05,Social,1005.82,50834,1127
2024-05-05,Marketplace,751.83,42631,1904
2024-05-05,Direct,87.17,4484,203
2024-05-06,Organic Search,311.77,12213,646
2024-05-06,Paid Search,1437.55,82414,2942
2024-05-06,Email,274.88,17148,1184
2024-05-06,Social,977.37,39396,1016
2024-05-06,Marketplace,811.38,56767,2413
2024-05-06,Direct,138.86,9867,615
2024-05-07,Organic Search,326.58,20747,1008
2024-05-07,Paid Search,1391.47,77698,2425
2024-05-07,Email,292.76,12667,815
2024-05-07,Social,1001.75,53342,1070
2024-05-07,Marketplace,853.01,39976,1784
2024-05-07,Direct,135.99,7746,472
2024-05-08,Organic Search,432.52,19752,934
2024-05-08,Paid Search,1476.78,67800,2148
2024-05-08,Email,315.21,17342,1475
2024-05-08,Social,930.73,56578,1670
2024-05-08,Marketplace,854.00,46744,1820
2024-05-08,Direct,97.83,5547,241
2024-05-09,Organic Search,408.37,18417,842
2024-05-09,Paid Search,1439.92,89076,2741
2024-05-09,Email,282.86,19390,1299
2024-05-09,Social,979.05,55053,1474
2024-05-09,Marketplace,841.03,40006,1367
2024-05-09,Direct,80.84,3511,173
2024-05-10,Organic Search,368.23,18180,925
2024-05-10,Paid Search,1426.63,59992,2013
2024-05-10,Email,259.95,15210,1110
2024-05-10,Social,930.64,48201,1064
2024-05-10,Marketplace,781.33,51065,2002
2024-05-10,Direct,127.04,5691,223
2024-05-11,Organic Search,281.88,18694,752
2024-05-11,Paid Search,1398.11,92005,2217
2024-05-11,Email,252.37,14962,1094
2024-05-11,Social,875.42,40776,915
2024-05-11,Marketplace,736.50,33406,1260
2024-05-11,Direct,148.08,8142,464
2024-05-12,Organic Search,335.46,17970,641
2024-05-12,Paid Search,1381.10,95721,3345
2024-05-12,Email,201.53,13105,949
2024-05-12,Social,906.76,36851,695
2024-05-12,Marketplace,775.03,30273,1152
2024-05-12,Direct,137.28,6496,339
2024-05-13,Organic Search,397.34,24944,1097
2024-05-13,Paid Search,1457.33,73615,2252
2024-05-13,Email,188.47,11915,631
2024-05-13,Social,932.95,56185,1502
2024-05-13,Marketplace,769.71,32391,1268
2024-05-13,Direct,161.94,11286,647
2024-05-14,Organic Search,447.32,18828,805
2024-05-14,Paid Search,1363.19,88544,2129
2024-05-14,Email,394.67,17340,997
2024-05-14,Social,1012.10,54125,1522
2024-05-14,Marketplace,824.68,38996,1302
2024-05-14,Direct,187.86,7542,400
2024-05-15,Organic Search,336.39,17329,702
2024-05-15,Paid Search,1424.97,75102,2381
2024-05-15,Email,233.43,8975,647
2024-05-15,Social,1008.50,71220,1592
2024-05-15,Marketplace,821.73,51310,1691
2024-05-15,Direct,140.74,8560,485
2024-05-16,Organic Search,375.41,23068,996
2024-05-16,Paid Search,1487.10,58740,1148
2024-05-16,Email,235.79,13440,866
2024-05-16,Social,931.40,58053,1156
2024-05-16,Marketplace,768.48,31512,1079
2024-05-16,Direct,74.10,4188,253
2024-05-17,Organic Search,278.86,17482,911
2024-05-17,Paid Search,1391.72,83136,2508
2024-05-17,Email,210.55,10664,823
2024-05-17,Social,1029.77,44300,1084
2024-05-17,Marketplace,725.06,44209,1305
2024-05-17,Direct,35.00,1432,86
2024-05-18,Organic Search,345.70,24005,1125
2024-05-18,Paid Search,1397.94,78750,2187
2024-05-18,Email,219.59,10908,597
2024-05-18,Social,1063.69,45666,949
2024-05-18,Marketplace,733.42,46442,2016
2024-05-18,Direct,164.69,11729,532
2024-05-19,Organic Search,367.75,18930,652
2024-05-19,Paid Search,1467.33,105174,2537
2024-05-19,Email,206.86,11907,811
2024-05-19,Social,948.99,66465,1913
2024-05-19,Marketplace,762.61,49403,1536
2024-05-19,Direct,89.80,5966,312
2024-05-20,Organic Search,271.19,15128,799
2024-05-20,Paid Search,1437.33,71778,2054
2024-05-20,Email,196.01,8157,642
2024-05-20,Social,917.89,60918,1367
2024-05-20,Marketplace,788.92,29995,1085
2024-05-20,Direct,143.88,5994,269
2024-05-21,Organic Search,355.44,24988,1139
2024-05-21,Paid Search,1424.26,94083,3273
2024-05-21,Email,295.82,19433,1360
2024-05-21,Social,959.12,40395,1014
2024-05-21,Marketplace,795.41,32154,1455
2024-05-21,Direct,126.88,6641,447
2024-05-22,Organic Search,315.61,19481,938
2024-05-22,Paid Search,1405.97,63391,2187
2024-05-22,Email,204.04,11072,840
2024-05-22,Social,936.65,51239,1251
2024-05-22,Marketplace,802.40,31338,1215
2024-05-22,Direct,101.78,5195,208
2024-05-23,Organic Search,323.85,19888,863
2024-05-23,Paid Search,1387.21,98528,2820
2024-05-23,Email,303.89,11947,849
2024-05-23,Social,847.59,45893,1170
2024-05-23,Marketplace,744.51,46625,1747
2024-05-23,Direct,107.07,5723,218
2024-05-24,Organic Search,342.96,24506,982
2024-05-24,Paid Search,1453.37,93631,2966
2024-05-24,Email,276.58,14371,952
2024-05-24,Social,967.22,65124,1634
2024-05-24,Marketplace,781.66,41514,1142
2024-05-24,Direct,78.49,4843,251
2024-05-25,Organic Search,264.46,15927,824
2024-05-25,Paid Search,1470.28,90774,2949
2024-05-25,Email,160.07,7679,553
2024-05-25,Social,961.64,47378,1284
2024-05-25,Marketplace,780.34,51869,2058
2024-05-25,Direct,144.81,5530,325
2024-05-26,Organic Search,355.23,24433,844
2024-05-26,Paid Search,1413.01,62470,1867
2024-05-26,Email,219.99,14683,1202
2024-05-26,Social,947.24,58564,1652
2024-05-26,Marketplace,776.70,33190,1224
2024-05-26,Direct,121.68,6952,256
2024-05-27,Organic Search,301.75,18636,855
2024-05-27,Paid Search,1463.33,90126,2846
2024-05-27,Email,242.03,13094,890
2024-05-27,Social,928.87,48632,1398
2024-05-27,Marketplace,790.03,55503,2187
2024-05-27,Direct,99.55,6894,392
2024-05-28,Organic Search,417.49,17582,668
2024-05-28,Paid Search,1437.32,87098,3058
2024-05-28,Email,169.19,8576,690
2024-05-28,Social,936.37,60732,1585
2024-05-28,Marketplace,774.90,44191,1870
2024-05-28,Direct,130.70,5558,308
2024-05-29,Organic Search,338.41,13549,585
2024-05-29,Paid Search,1409.52,85474,2498
2024-05-29,Email,250.17,16994,1196
2024-05-29,Social,1002.22,67409,2030
2024-05-29,Marketplace,764.55,41394,1457
2024-05-29,Direct,107.29,5492,287
2024-05-30,Organic Search,302.29,19749,772
2024-05-30,Paid Search,1416.23,78367,2550
2024-05-30,Email,321.85,17848,1223
2024-05-30,Social,992.63,46058,1137
2024-05-30,Marketplace,755.95,38022,1113
2024-05-30,Direct,132.87,5318,302
2024-05-31,Organic Search,256.50,16555,801
2024-05-31,Paid Search,1465.79,102087,3262
2024-05-31,Email,206.94,13963,1094
2024-05-31,Social,932.89,54953,1287
2024-05-31,Marketplace,776.56,46566,1338
2024-05-31,Direct,128.14,7478,361
2024-06-01,Organic Search,320.58,16898,892
2024-06-01,Paid Search,1413.63,57795,1807
2024-06-01,Email,273.66,16367,1112
2024-06-01,Social,900.82,48458,1317
2024-06-01,Marketplace,786.66,38010,1081
2024-06-01,Direct,87.95,4263,216
2024-06-02,Organic Search,389.22,19899,835
2024-06-02,Paid Search,1442.29,88900,2390
2024-06-02,Email,308.01,18626,1222
2024-06-02,Social,884.64,36353,853
2024-06-02,Marketplace,709.16,39413,1508
2024-06-02,Direct,103.57,4880,236
2024-06-03,Organic Search,332.62,18447,891
2024-06-03,Paid Search,1354.73,93266,3586
2024-06-03,Email,215.05,10411,706
2024-06-03,Social,953.21,49559,1079
2024-06-03,Marketplace,744.86,44996,1924
2024-06-03,Direct,137.46,5874,228
2024-06-04,Organic Search,341.67,20965,830
2024-06-04,Paid Search,1353.75,66223,2288
2024-06-04,Email,326.00,14309,862
2024-06-04,Social,912.07,54461,1031
2024-06-04,Marketplace,769.50,50966,2331
2024-06-04,Direct,152.89,8393,505
2024-06-05,Organic Search,337.80,15946,798
2024-06-05,Paid Search,1336.76,57447,1670
2024-06-05,Email,225.29,15964,1069
2024-06-05,Social,974.99,37157,633
2024-06-05,Marketplace,785.65,54638,2615
2024-06-05,Direct,35.00,2024,116
2024-06-06,Organic Search,325.92,14592,740
2024-06-06,Paid Search,1430.23,102086,3291
2024-06-06,Email,264.96,13553,888
2024-06-06,Social,944.21,47480,1248
2024-06-06,Marketplace,749.79,50089,1830
2024-06-06,Direct,116.21,5476,327
2024-06-07,Organic Search,356.85,21892,705
2024-06-07,Paid Search,1409.13,80691,3108
2024-06-07,Email,292.15,17303,1236
2024-06-07,Social,913.64,41878,1178
2024-06-07,Marketplace,700.60,32976,1120
2024-06-07,Direct,44.10,1903,91
2024-06-08,Organic Search,297.51,13529,574
2024-06-08,Paid Search,1408.92,63270,1548
2024-06-08,Email,167.63,6889,391
2024-06-08,Social,912.59,43047,718
2024-06-08,Marketplace,722.22,48203,1840
2024-06-08,Direct,134.52,5869,345
2024-06-09,Organic Search,348.63,14520,686
2024-06-09,Paid Search,1380.30,79653,2723
2024-06-09,Email,214.42,9703,640
2024-06-09,Social,933.42,58079,1494
2024-06-09,Marketplace,671.95,34318,1394
2024-06-09,Direct,92.23,5202,249
2024-06-10,Organic Search,320.69,17545,961
2024-06-10,Paid Search,1388.53,67969,1808
2024-06-10,Email,187.78,12487,887
2024-06-10,Social,882.59,54647,1267
2024-06-10,Marketplace,683.44,34746,1174
2024-06-10,Direct,132.27,6439,308
2024-06-11,Organic Search,304.56,14583,674
2024-06-11,Paid Search,1379.76,74466,2680
2024-06-11,Email,408.51,18913,1400
2024-06-11,Social,899.01,58618,1282
2024-06-11,Marketplace,706.50,35998,1465
2024-06-11,Direct,52.66,3629,190
2024-06-12,Organic Search,361.30,16537,763
2024-06-12,Paid Search,1267.01,68760,2781
2024-06-12,Email,292.28,17516,1498
2024-06-12,Social,846.62,56521,1232
2024-06-12,Marketplace,779.32,49770,1863
2024-06-12,Direct,209.08,8601,511
2024-06-13,Organic Search,326.61,13291,563
2024-06-13,Paid Search,1412.29,67743,1985
2024-06-13,Email,326.20,22554,1480
2024-06-13,Social,916.62,51053,1407
2024-06-13,Marketplace,737.70,29340,1173
2024-06-13,Direct,79.85,5623,241
2024-06-14,Organic Search,356.96,20214,865
2024-06-14,Paid Search,1453.94,66928,1886
2024-06-14,Email,258.65,16094,1058
2024-06-14,Social,928.77,61101,1562
2024-06-14,Marketplace,744.07,39975,1603
2024-06-14,Direct,128.98,5570,234
2024-06-15,Organic Search,360.96,13823,585
2024-06-15,Paid Search,1409.25,78143,2031
2024-06-15,Email,300.53,12000,867
2024-06-15,Social,917.42,39724,1021
2024-06-15,Marketplace,792.95,52624,2352
2024-06-15,Direct,91.26,4230,210
2024-06-16,Organic Search,339.40,15761,729
2024-06-16,Paid Search,1311.41,52824,1383
2024-06-16,Email,246.08,13205,940
2024-06-16,Social,926.74,47662,986
2024-06-16,Marketplace,686.98,38369,1412
2024-06-16,Direct,228.35,11425,553
2024-06-17,Organic Search,272.46,17294,671
2024-06-17,Paid Search,1357.35,70393,1863
2024-06-17,Email,193.74,12663,896
2024-06-17,Social,920.82,46496,1344
2024-06-17,Marketplace,711.42,37009,1625
2024-06-17,Direct,92.38,4498,252
2024-06-18,Organic Search,330.84,17470,784
2024-06-18,Paid Search,1337.76,90187,2651
2024-06-18,Email,319.22,19175,1098
2024-06-18,Social,891.95,34390,932
2024-06-18,Marketplace,735.31,40111,1718
2024-06-18,Direct,73.88,5023,268
2024-06-19,Organic Search,282.21,11216,507
2024-06-19,Paid Search,1442.29,100056,2845
2024-06-19,Email,241.54,12997,957
2024-06-19,Social,851.42,44899,1250
2024-06-19,Marketplace,692.57,38387,1363
2024-06-19,Direct,35.00,2363,127
2024-06-20,Organic Search,285.37,12721,567
2024-06-20,Paid Search,1372.71,98466,2948
2024-06-20,Email,342.32,16146,1318
2024-06-20,Social,930.43,51840,1312
2024-06-20,Marketplace,770.70,50210,1943
2024-06-20,Direct,61.81,2947,159
2024-06-21,Organic Search,377.86,15942,733
2024-06-21,Paid Search,1297.92,83020,2708
2024-06-21,Email,320.96,20148,1497
2024-06-21,Social,882.05,62551,1535
2024-06-21,Marketplace,764.05,46195,1671
2024-06-21,Direct,55.40,2608,145
2024-06-22,Organic Search,388.29,15985,849
2024-06-22,Paid Search,1309.82,51638,1729
2024-06-22,Email,207.87,9273,843
2024-06-22,Social,853.19,56379,1335
2024-06-22,Marketplace,755.41,35258,1504
2024-06-22,Direct,123.44,4968,257
2024-06-23,Organic Search,347.36,18899,770
2024-06-23,Paid Search,1387.00,98977,3235
2024-06-23,Email,290.51,11829,786
2024-06-23,Social,800.46,47203,1256
2024-06-23,Marketplace,808.16,56969,2099
2024-06-23,Direct,118.96,8116,486
2024-06-24,Organic Search,340.23,20620,817
2024-06-24,Paid Search,1272.15,84473,2540
2024-06-24,Email,185.66,12144,778
2024-06-24,Social,897.98,59004,1344
2024-06-24,Marketplace,686.87,48052,1896
2024-06-24,Direct,83.90,6015,408
2024-06-25,Organic Search,380.84,24852,1149
2024-06-25,Paid Search,1331.28,75710,2871
2024-06-25,Email,313.89,22132,1461
2024-06-25,Social,864.89,35765,907
2024-06-25,Marketplace,676.99,42816,1578
2024-06-25,Direct,86.11,3509,192
2024-06-26,Organic Search,350.00,24348,1196
2024-06-26,Paid Search,1368.31,93368,3016
2024-06-26,Email,166.28,7189,554
2024-06-26,Social,877.33,61306,1540
2024-06-26,Marketplace,741.07,50311,2025
2024-06-26,Direct,35.00,2030,107
2024-06-27,Organic Search,249.87,11928,593
2024-06-27,Paid Search,1309.12,56832,1680
2024-06-27,Email,274.60,11208,877
2024-06-27,Social,956.40,36619,1012
2024-06-27,Marketplace,664.56,27339,1002
2024-06-27,Direct,201.22,12079,602
2024-06-28,Organic Search,324.64,14296,628
2024-06-28,Paid Search,1413.46,71337,2777
2024-06-28,Email,208.16,10438,587
2024-06-28,Social,873.14,59685,1469
2024-06-28,Marketplace,707.73,40918,1600
2024-06-28,Direct,182.60,12038,618
2024-06-29,Organic Search,330.82,16967,797
2024-06-29,Paid Search,1345.88,78295,2421
2024-06-29,Email,199.65,13233,848
2024-06-29,Social,879.41,51541,1343
2024-06-29,Marketplace,708.33,43773,1949
2024-06-29,Direct,170.99,10503,596
2024-06-30,Organic Search,406.63,24645,1135
2024-06-30,Paid Search,1293.87,64948,1599
2024-06-30,Email,202.84,12574,887
2024-06-30,Social,814.78,37474,1055
2024-06-30,Marketplace,749.45,36801,1384
2024-06-30,Direct,121.65,5264,292
2024-07-01,Organic Search,372.34,15639,740
2024-07-01,Paid Search,1357.28,58467,1961
2024-07-01,Email,308.93,18963,1469
2024-07-01,Social,816.36,43104,979
2024-07-01,Marketplace,755.88,52947,2253
2024-07-01,Direct,63.19,4415,217
2024-07-02,Organic Search,331.83,12991,646
2024-07-02,Paid Search,1332.51,53628,1770
2024-07-02,Email,378.39,17623,1308
2024-07-02,Social,898.00,54223,1531
2024-07-02,Marketplace,651.43,31921,1350
2024-07-02,Direct,146.53,10384,582
2024-07-03,Organic Search,283.87,19622,905
2024-07-03,Paid Search,1249.73,47805,1369
2024-07-03,Email,261.98,13658,686
2024-07-03,Social,741.83,31926,821
2024-07-03,Marketplace,731.42,42812,1530
2024-07-03,Direct,214.01,13376,647
2024-07-04,Organic Search,250.58,14902,722
2024-07-04,Paid Search,1291.40,65451,1604
2024-07-04,Email,342.43,22609,1609
2024-07-04,Social,842.89,41559,1038
2024-07-04,Marketplace,665.15,36696,1164
2024-07-04,Direct,35.00,2512,124
2024-07-05,Organic Search,270.00,14252,559
2024-07-05,Paid Search,1384.88,74047,2142
2024-07-05,Email,226.91,12779,772
2024-07-05,Social,872.55,43024,1036
2024-07-05,Marketplace,650.80,42251,1754
2024-07-05,Direct,35.00,2435,131
2024-07-06,Organic Search,369.34,16935,682
2024-07-06,Paid Search,1281.42,68267,2427
2024-07-06,Email,217.02,8532,706
2024-07-06,Social,882.79,41174,1294
2024-07-06,Marketplace,696.80,27438,1195
2024-07-06,Direct,165.60,8528,426
2024-07-07,Organic Search,213.02,13906,690
2024-07-07,Paid Search,1290.44,73016,2756
2024-07-07,Email,190.83,13432,1021
2024-07-07,Social,886.25,42903,895
2024-07-07,Marketplace,688.89,49339,1831
2024-07-07,Direct,133.51,6378,388
2024-07-08,Organic Search,339.72,24335,1133
2024-07-08,Paid Search,1262.68,71382,2124
2024-07-08,Email,257.39,10478,873
2024-07-08,Social,800.88,30996,595
2024-07-08,Marketplace,750.51,35107,1528
2024-07-08,Direct,81.28,4237,187
2024-07-09,Organic Search,339.74,14803,621
