customer_id,customer_segment,orders,net_revenue,gross_profit,avg_order_value,last_order_date,recency_days,top_category,value_band
C-02387,Returning,25,6113.10,1884.32,244.52,2026-04-20,10,Electronics,Strategic
C-02660,Returning,27,6108.75,2328.55,226.25,2026-04-01,29,Electronics,Strategic
C-00010,New,27,6105.63,2109.88,226.13,2026-04-22,8,Beauty,Strategic
C-01273,Returning,28,6105.47,1881.14,218.05,2026-04-12,18,Home,Strategic
C-02089,VIP,51,6105.30,1024.21,119.71,2026-04-27,3,Electronics,Strategic
C-01097,VIP,47,6102.69,1944.83,129.84,2026-04-23,7,Beauty,Strategic
C-00447,Returning,27,6098.89,2180.04,225.88,2026-04-26,4,Sports,Strategic
C-02207,New,22,6097.98,2193.30,277.18,2026-04-07,23,Electronics,Strategic
C-00330,Returning,26,6091.85,2171.01,234.30,2026-04-23,7,Electronics,Strategic
C-01163,New,32,6086.07,2276.15,190.19,2026-03-02,59,Home,Strategic
C-02266,VIP,50,6084.80,1952.82,121.70,2026-04-28,2,Beauty,Strategic
C-02402,New,34,6071.86,1903.53,178.58,2026-04-11,19,Electronics,Strategic
C-02595,Returning,36,6066.38,1810.19,168.51,2026-04-23,7,Home,Strategic
C-02506,VIP,52,6065.28,1702.33,116.64,2026-04-28,2,Electronics,Strategic
C-00122,New,28,6059.90,2008.16,216.43,2026-01-25,95,Home,Strategic
C-00006,Returning,26,6057.19,1836.94,232.97,2026-04-29,1,Home,Strategic
C-01621,New,38,6053.80,1713.43,159.31,2026-04-20,10,Electronics,Strategic
C-00872,VIP,49,6053.53,1944.07,123.54,2026-04-30,0,Home,Strategic
C-01186,New,31,6048.20,1890.65,195.10,2026-04-14,16,Electronics,Strategic
C-00473,New,31,6039.48,2095.33,194.82,2026-03-21,40,Home,Strategic
C-02390,VIP,35,6034.83,1461.12,172.42,2026-03-15,46,Electronics,Strategic
C-01867,Returning,24,6027.32,2063.77,251.14,2026-04-18,12,Electronics,Strategic
C-00528,Returning,28,6019.21,2314.88,214.97,2026-04-27,3,Electronics,Strategic
C-02457,Returning,32,6018.34,2154.28,188.07,2026-04-27,3,Electronics,Strategic
C-02800,New,32,6017.18,1992.32,188.04,2026-04-14,16,Electronics,Strategic
C-01491,New,26,6008.58,1989.07,231.10,2026-03-11,50,Electronics,Strategic
C-00909,Returning,25,6007.55,2283.76,240.30,2026-04-12,18,Home,Strategic
C-01848,Returning,33,6004.79,1602.34,181.96,2026-02-28,61,Electronics,Strategic
C-02129,VIP,38,5998.09,1440.91,157.84,2026-02-22,67,Electronics,Strategic
C-01405,Returning,38,5981.57,2187.95,157.41,2026-04-14,16,Home,Strategic
C-02382,VIP,51,5980.82,1829.63,117.27,2026-04-11,19,Electronics,Strategic
C-01374,Returning,25,5979.13,2057.92,239.17,2026-02-23,66,Electronics,Strategic
C-00668,New,29,5967.43,1952.41,205.77,2026-04-16,14,Home,Strategic
C-02523,Returning,25,5962.90,1825.25,238.52,2026-03-29,32,Electronics,Strategic
C-00490,VIP,37,5960.85,2107.56,161.10,2026-04-25,5,Electronics,Strategic
C-01348,New,26,5960.06,1886.27,229.23,2026-03-29,32,Beauty,Strategic
C-00084,New,24,5959.78,2058.72,248.32,2026-03-31,30,Electronics,Strategic
C-02235,VIP,46,5954.61,1285.68,129.45,2026-04-27,3,Electronics,Strategic
C-02649,New,30,5946.90,2051.17,198.23,2026-03-28,33,Home,Strategic
C-01829,New,36,5945.97,2080.85,165.17,2026-03-03,58,Electronics,Strategic
C-02314,VIP,44,5939.31,968.75,134.98,2026-04-26,4,Electronics,Strategic
C-02681,Returning,14,5931.22,2130.51,423.66,2026-03-26,35,Home,Strategic
C-01727,VIP,42,5930.59,1427.03,141.20,2026-04-25,5,Home,Strategic
C-00841,Returning,29,5928.21,2018.52,204.42,2026-04-04,26,Electronics,Strategic
C-00643,Returning,28,5925.13,2067.09,211.61,2026-04-22,8,Electronics,Strategic
C-00363,Returning,26,5924.80,2231.76,227.88,2026-03-12,49,Home,Strategic
C-01409,Returning,28,5922.18,1982.63,211.51,2026-03-26,35,Home,Strategic
C-01742,New,32,5910.33,1734.59,184.70,2026-04-18,12,Electronics,Strategic
C-02253,VIP,44,5909.50,1828.76,134.31,2026-03-23,38,Sports,Strategic
C-01244,New,26,5907.61,1888.41,227.22,2026-04-15,15,Electronics,Strategic
C-01624,Returning,24,5905.45,2234.04,246.06,2026-04-09,21,Electronics,Strategic
C-00959,VIP,39,5900.07,2033.15,151.28,2026-02-24,65,Home,Strategic
C-00489,Returning,26,5891.65,2008.76,226.60,2026-04-26,4,Home,Strategic
C-01920,VIP,41,5886.98,2228.70,143.58,2026-03-27,34,Beauty,Strategic
C-01325,Returning,31,5883.31,2125.07,189.78,2026-03-05,56,Home,Strategic
C-02090,VIP,40,5878.27,1459.71,146.96,2026-04-19,11,Electronics,Strategic
C-01297,New,23,5873.92,2310.85,255.39,2026-01-18,102,Home,Strategic
C-02165,VIP,37,5872.25,1876.89,158.71,2026-03-21,40,Apparel,Strategic
C-00573,New,27,5869.28,1677.82,217.38,2026-04-14,16,Home,Strategic
C-01900,Returning,25,5867.69,1855.25,234.71,2026-03-19,42,Electronics,Strategic
C-01251,Returning,25,5855.85,1940.40,234.23,2026-03-17,44,Electronics,Strategic
C-01559,New,27,5851.68,1986.47,216.73,2026-04-23,7,Electronics,Strategic
C-00594,New,28,5850.73,1891.42,208.95,2026-04-20,10,Home,Strategic
C-02162,New,26,5846.63,2131.71,224.87,2026-04-10,20,Electronics,Strategic
C-00855,Returning,31,5841.07,1940.05,188.42,2026-04-11,19,Electronics,Strategic
C-02186,New,28,5840.90,2162.82,208.60,2026-04-21,9,Electronics,Strategic
C-00417,New,27,5840.44,2156.24,216.31,2026-04-27,3,Home,Strategic
C-02735,VIP,49,5839.68,1976.21,119.18,2026-04-28,2,Beauty,Strategic
C-01241,Returning,35,5837.21,1954.31,166.78,2026-04-17,13,Electronics,Strategic
C-01198,VIP,45,5828.01,1803.75,129.51,2026-04-19,11,Electronics,Strategic
C-00480,VIP,45,5822.03,1689.41,129.38,2026-04-15,15,Apparel,Strategic
C-02605,New,21,5821.46,1979.65,277.21,2026-04-30,0,Home,Strategic
C-02690,New,32,5819.61,1980.87,181.86,2026-04-13,17,Electronics,Strategic
C-02099,New,29,5816.60,1986.83,200.57,2026-03-17,44,Apparel,Strategic
C-00087,Returning,30,5815.80,2080.33,193.86,2026-04-20,10,Apparel,Strategic
C-00792,VIP,44,5807.77,1991.56,131.99,2026-04-24,6,Beauty,Strategic
C-01010,Returning,21,5807.40,1808.57,276.54,2026-04-23,7,Electronics,Strategic
C-02178,Returning,25,5798.45,1903.94,231.94,2026-04-15,15,Home,Strategic
C-02069,Returning,28,5798.44,1568.75,207.09,2026-04-18,12,Electronics,Strategic
C-02700,Returning,32,5790.79,2265.90,180.96,2026-04-28,2,Home,Strategic
C-02282,New,25,5790.04,1844.85,231.60,2026-02-19,70,Electronics,Strategic
C-00280,New,33,5789.25,1959.63,175.43,2026-04-23,7,Electronics,Strategic
C-01864,New,20,5787.70,2021.38,289.38,2026-04-27,3,Sports,Strategic
C-00049,New,26,5785.75,1938.46,222.53,2026-04-20,10,Electronics,Strategic
C-02198,New,24,5783.53,2328.73,240.98,2026-04-28,2,Home,Strategic
C-01653,Returning,25,5782.81,1996.78,231.31,2026-04-29,1,Home,Strategic
C-01484,Returning,28,5780.73,1977.08,206.45,2026-03-24,37,Electronics,Strategic
C-01872,New,24,5777.15,1964.47,240.71,2026-04-16,14,Apparel,Strategic
C-02004,Returning,24,5776.52,2138.91,240.69,2026-04-09,21,Electronics,Strategic
C-00121,Returning,26,5775.29,2049.23,222.13,2026-04-29,1,Home,Strategic
C-01492,New,24,5774.51,2209.59,240.60,2026-03-28,33,Electronics,Strategic
C-02143,Returning,31,5766.77,1970.31,186.02,2026-04-21,9,Beauty,Strategic
C-01711,New,27,5763.72,1837.37,213.47,2026-03-18,43,Electronics,Strategic
C-02288,New,26,5752.64,1707.86,221.26,2026-04-16,14,Home,Strategic
C-00957,VIP,34,5745.39,2113.47,168.98,2026-03-24,37,Electronics,Strategic
C-01508,Returning,31,5745.30,1631.00,185.33,2026-04-16,14,Electronics,Strategic
C-01959,Returning,21,5743.29,2038.81,273.49,2026-02-24,65,Electronics,Strategic
C-01892,VIP,42,5741.72,2091.28,136.71,2026-04-15,15,Sports,Strategic
C-00412,Returning,27,5736.91,1372.95,212.48,2026-04-21,9,Electronics,Strategic
C-00048,New,26,5733.46,1789.68,220.52,2026-03-20,41,Books,Strategic
C-01516,Returning,23,5730.84,2194.37,249.17,2026-04-18,12,Home,Strategic
C-01834,VIP,29,5728.17,2015.28,197.52,2026-04-07,23,Books,Strategic
C-00435,Returning,28,5716.92,2202.44,204.18,2026-03-18,43,Home,Strategic
C-01685,VIP,45,5715.09,1377.97,127.00,2026-04-11,19,Electronics,Strategic
C-00502,Returning,25,5696.46,2008.20,227.86,2026-04-01,29,Electronics,Strategic
C-00298,New,28,5690.69,2012.68,203.24,2026-04-28,2,Home,Strategic
C-01295,Returning,31,5688.68,1642.12,183.51,2026-04-25,5,Electronics,Strategic
C-02765,New,30,5688.60,1661.73,189.62,2026-04-28,2,Sports,Strategic
C-01913,Returning,28,5681.93,1839.66,202.93,2026-04-26,4,Home,Strategic
C-02379,New,26,5673.92,2170.12,218.23,2026-03-24,37,Home,Strategic
C-01731,VIP,43,5671.36,1962.02,131.89,2026-04-01,29,Apparel,Strategic
C-00513,New,29,5671.00,1638.42,195.55,2026-04-08,22,Apparel,Strategic
C-02440,New,23,5669.57,1910.80,246.50,2026-03-24,37,Electronics,Strategic
C-01408,VIP,46,5663.95,1605.66,123.13,2026-04-30,0,Electronics,Strategic
C-00975,New,31,5662.50,1544.08,182.66,2026-04-29,1,Electronics,Strategic
C-02602,Returning,31,5660.22,1947.56,182.59,2026-04-30,0,Home,Strategic
C-01535,New,30,5658.84,1719.31,188.63,2026-04-21,9,Electronics,Strategic
C-01637,New,31,5657.28,1528.76,182.49,2026-04-21,9,Home,Strategic
C-01541,VIP,32,5655.14,1972.93,176.72,2026-04-15,15,Home,Strategic
C-00914,New,21,5647.93,1775.89,268.95,2026-03-23,38,Electronics,Strategic
C-00598,Returning,23,5646.87,1964.92,245.52,2026-01-11,109,Electronics,Strategic
C-01569,Returning,25,5643.14,2010.02,225.73,2025-11-27,154,Apparel,Strategic
C-01781,VIP,38,5637.80,1690.86,148.36,2026-04-18,12,Books,Strategic
C-02546,Returning,28,5636.78,2001.89,201.31,2026-03-19,42,Electronics,Strategic
C-00775,Returning,28,5634.19,1811.20,201.22,2026-03-17,44,Electronics,Strategic
C-00998,New,23,5631.08,1918.35,244.83,2026-04-25,5,Home,Strategic
C-00791,VIP,40,5628.39,2000.37,140.71,2026-04-29,1,Home,Strategic
C-02476,New,38,5626.81,2097.08,148.07,2026-04-21,9,Electronics,Strategic
C-02566,Returning,28,5616.89,1183.09,200.60,2026-04-12,18,Electronics,Strategic
C-01887,New,24,5614.05,1819.26,233.92,2026-03-28,33,Home,Strategic
C-00597,New,31,5613.92,1853.41,181.09,2026-04-23,7,Home,Strategic
C-01795,VIP,26,5613.38,1919.68,215.90,2026-03-19,42,Books,Strategic
C-02623,VIP,33,5600.75,1142.03,169.72,2026-04-27,3,Electronics,Strategic
C-02713,New,36,5600.71,1647.70,155.58,2026-04-25,5,Books,Strategic
C-00589,Returning,28,5600.09,1894.82,200.00,2026-04-27,3,Electronics,Strategic
C-01438,VIP,46,5598.95,1758.42,121.72,2026-04-01,29,Home,Strategic
C-01827,Returning,22,5593.94,1882.02,254.27,2026-02-23,66,Electronics,Strategic
C-01954,New,33,5592.20,1842.70,169.46,2026-04-15,15,Electronics,Strategic
C-01473,New,25,5589.68,1909.28,223.59,2026-03-11,50,Home,Strategic
C-02539,New,30,5587.61,2125.09,186.25,2026-03-18,43,Home,Strategic
C-00777,Returning,37,5584.94,1425.99,150.94,2026-04-30,0,Electronics,Strategic
C-00052,Returning,31,5582.27,1688.06,180.07,2026-04-13,17,Home,Strategic
C-02479,New,27,5581.01,1796.98,206.70,2026-04-10,20,Home,Strategic
C-00577,Returning,36,5579.13,1740.50,154.98,2026-04-28,2,Home,Strategic
C-02509,New,25,5577.13,1870.71,223.09,2026-04-11,19,Electronics,Strategic
C-01005,New,30,5573.82,1457.25,185.79,2026-04-24,6,Home,Strategic
C-01625,New,31,5572.94,1929.36,179.77,2026-04-12,18,Home,Strategic
C-01943,Returning,29,5564.61,1861.63,191.88,2026-03-30,31,Electronics,Strategic
C-02527,VIP,38,5559.54,1654.42,146.30,2026-04-21,9,Electronics,Strategic
C-02668,VIP,44,5558.29,1929.26,126.32,2026-04-10,20,Beauty,Strategic
C-01907,New,31,5549.26,2199.56,179.01,2026-04-21,9,Apparel,Strategic
C-02705,VIP,43,5546.40,1535.01,128.99,2026-04-22,8,Home,Strategic
C-00967,New,26,5544.87,2023.10,213.26,2026-03-23,38,Electronics,Strategic
C-00840,Returning,26,5544.04,1878.78,213.23,2026-04-19,11,Electronics,Strategic
C-00364,Returning,25,5543.39,1766.08,221.74,2026-04-03,27,Sports,Strategic
C-01628,New,30,5538.87,1853.93,184.63,2026-03-21,40,Electronics,Strategic
C-00629,Returning,27,5538.15,1789.87,205.12,2026-04-22,8,Electronics,Strategic
C-01020,Returning,20,5537.54,2058.70,276.88,2026-03-24,37,Books,Strategic
C-02768,New,24,5534.99,2180.77,230.62,2026-04-27,3,Electronics,Strategic
C-00988,New,23,5532.35,1724.32,240.54,2026-03-26,35,Home,Strategic
C-00034,VIP,36,5529.02,1608.25,153.58,2026-04-20,10,Electronics,Strategic
C-01777,New,32,5524.89,1389.65,172.65,2026-04-25,5,Electronics,Strategic
C-00564,New,25,5520.90,1713.77,220.84,2026-04-21,9,Electronics,Strategic
C-01379,New,29,5520.84,1396.17,190.37,2026-04-20,10,Sports,Strategic
C-02501,Returning,28,5513.30,2139.41,196.90,2026-04-24,6,Apparel,Strategic
C-02797,Returning,23,5511.50,1772.07,239.63,2026-04-17,13,Electronics,Strategic
C-00117,Returning,28,5506.59,1871.53,196.66,2026-04-15,15,Electronics,Strategic
C-01740,New,26,5506.50,2075.81,211.79,2026-04-27,3,Home,Strategic
C-00812,New,27,5501.63,2011.67,203.76,2026-04-27,3,Electronics,Strategic
C-01051,Returning,19,5491.17,1907.50,289.01,2026-04-12,18,Sports,Strategic
C-00640,New,24,5490.92,1887.31,228.79,2026-04-29,1,Electronics,Strategic
C-02157,New,39,5487.64,2012.56,140.71,2026-04-30,0,Beauty,Strategic
C-02505,Returning,27,5485.41,1892.71,203.16,2026-04-23,7,Home,Strategic
C-01979,New,25,5477.06,2071.58,219.08,2026-03-05,56,Electronics,Strategic
C-00351,New,28,5474.36,2034.12,195.51,2026-03-21,40,Sports,Strategic
C-00552,VIP,41,5469.82,1485.39,133.41,2026-04-12,18,Electronics,Strategic
C-00174,Returning,33,5467.93,1618.28,165.69,2026-03-28,33,Home,Strategic
C-00748,Returning,31,5466.22,1879.38,176.33,2026-04-15,15,Home,Strategic
C-00844,Returning,34,5463.30,2040.01,160.69,2026-04-28,2,Electronics,Strategic
C-01057,Returning,28,5461.51,2057.15,195.05,2026-04-21,9,Electronics,Strategic
C-02577,New,26,5456.52,1953.31,209.87,2026-04-29,1,Home,Strategic
C-00307,VIP,38,5452.97,1911.44,143.50,2026-04-25,5,Sports,Strategic
C-00619,Returning,34,5445.56,2080.16,160.16,2026-04-28,2,Home,Strategic
C-00592,New,26,5439.35,2079.73,209.21,2026-04-18,12,Home,Strategic
C-02504,New,24,5435.59,2011.38,226.48,2026-03-12,49,Electronics,Strategic
C-01207,New,21,5434.54,1879.61,258.79,2026-03-09,52,Apparel,Strategic
C-02104,Returning,26,5425.96,1562.53,208.69,2026-03-27,34,Electronics,Strategic
C-00167,VIP,41,5421.53,1643.20,132.23,2026-04-30,0,Electronics,Strategic
C-00470,Returning,26,5418.66,1245.63,208.41,2026-04-23,7,Electronics,Strategic
C-02736,New,31,5415.99,2095.86,174.71,2026-04-24,6,Home,Strategic
C-00428,Returning,25,5413.79,1921.25,216.55,2026-04-28,2,Electronics,Strategic
C-00304,Returning,29,5412.71,1580.30,186.65,2026-02-06,83,Electronics,Strategic
C-00582,VIP,42,5411.75,1355.57,128.85,2026-04-15,15,Electronics,Strategic
C-00393,VIP,46,5404.65,1277.62,117.49,2026-04-10,20,Beauty,Strategic
C-00544,New,26,5402.88,1522.82,207.80,2026-04-29,1,Electronics,Strategic
C-02538,New,29,5398.38,1417.34,186.15,2026-04-04,26,Home,Strategic
C-01531,Returning,27,5393.78,1823.99,199.77,2026-04-28,2,Electronics,Strategic
C-01562,Returning,30,5390.40,1400.55,179.68,2026-04-29,1,Electronics,Strategic
C-02517,Returning,33,5386.71,1891.53,163.23,2026-04-08,22,Electronics,Strategic
C-00633,Returning,26,5382.91,1753.20,207.03,2026-04-25,5,Electronics,Strategic
C-00438,New,30,5381.49,1832.29,179.38,2026-04-14,16,Electronics,Strategic
C-02593,Returning,18,5379.00,1824.23,298.83,2026-04-14,16,Electronics,Strategic
C-00431,New,24,5370.60,2036.73,223.77,2026-03-28,33,Electronics,Strategic
C-01148,New,26,5367.49,1832.92,206.44,2026-03-04,57,Electronics,Strategic
C-00081,Returning,25,5363.51,1766.09,214.54,2026-04-03,27,Electronics,Strategic
C-01483,Returning,34,5361.00,1725.44,157.68,2026-02-23,66,Home,Strategic
C-00796,New,21,5356.25,1731.16,255.06,2026-04-08,22,Electronics,Strategic
C-00895,Returning,27,5355.61,1689.11,198.36,2026-04-28,2,Electronics,Strategic
C-01122,Returning,21,5355.59,1504.80,255.03,2026-04-08,22,Home,Strategic
C-00067,Returning,29,5353.63,940.32,184.61,2026-04-05,25,Electronics,Strategic
C-02184,Returning,28,5351.10,1613.16,191.11,2026-03-31,30,Sports,Strategic
C-00563,Returning,21,5349.47,1985.04,254.74,2026-04-06,24,Home,Strategic
C-01265,New,27,5349.07,1856.61,198.11,2026-04-07,23,Electronics,Strategic
C-02779,New,25,5346.93,1701.39,213.88,2026-04-15,15,Electronics,Strategic
C-00209,New,29,5344.42,2019.64,184.29,2026-04-11,19,Home,Strategic
C-01215,Returning,26,5344.27,1814.85,205.55,2026-02-11,78,Home,Strategic
C-01784,New,21,5343.15,1991.90,254.44,2026-04-28,2,Home,Strategic
C-00451,New,21,5340.61,1641.84,254.31,2026-04-17,13,Sports,Strategic
C-02650,Returning,22,5339.22,1702.87,242.69,2026-04-14,16,Electronics,Strategic
C-01383,New,27,5333.97,1998.48,197.55,2026-04-12,18,Electronics,Strategic
C-01060,Returning,30,5330.57,1759.53,177.69,2026-04-29,1,Electronics,Strategic
C-00772,New,26,5328.28,1818.12,204.93,2026-04-18,12,Electronics,Strategic
C-01854,New,28,5327.04,1766.89,190.25,2026-04-26,4,Electronics,Strategic
C-01594,New,26,5326.64,1645.33,204.87,2026-04-07,23,Home,Strategic
C-02597,New,32,5318.27,2065.59,166.20,2026-04-23,7,Apparel,Strategic
C-02023,New,25,5316.59,2006.16,212.66,2026-04-28,2,Electronics,Strategic
C-01470,VIP,51,5315.44,1675.22,104.22,2026-04-09,21,Beauty,Strategic
C-00141,Returning,25,5312.65,1917.29,212.51,2026-04-05,25,Home,Strategic
C-01061,Returning,18,5311.06,1535.71,295.06,2026-04-30,0,Home,Strategic
C-02096,New,28,5306.35,1746.86,189.51,2026-04-11,19,Electronics,Strategic
C-00134,New,27,5301.56,1897.97,196.35,2026-04-09,21,Electronics,Strategic
C-00391,Returning,29,5300.78,1838.59,182.79,2026-04-23,7,Home,Strategic
C-00425,Returning,27,5298.16,1587.44,196.23,2026-02-20,69,Electronics,Strategic
C-00127,New,27,5297.06,1724.08,196.19,2026-04-18,12,Electronics,Strategic
C-00324,Returning,25,5292.61,1661.62,211.70,2026-04-19,11,Electronics,Strategic
C-01860,Returning,27,5292.14,1935.19,196.01,2026-04-17,13,Apparel,Strategic
C-01883,Returning,30,5291.64,1959.26,176.39,2026-04-17,13,Home,Strategic
C-00237,Returning,24,5291.42,2047.07,220.48,2026-04-24,6,Electronics,Strategic
C-00832,New,26,5290.85,1497.35,203.49,2026-04-30,0,Home,Strategic
C-01793,Returning,24,5289.69,1624.62,220.40,2026-04-22,8,Electronics,Strategic
C-01277,Returning,24,5288.43,1942.54,220.35,2026-03-01,60,Electronics,Strategic
C-00742,New,26,5285.02,1354.45,203.27,2026-03-03,58,Electronics,Strategic
C-02056,New,26,5284.78,1605.72,203.26,2026-04-07,23,Sports,Strategic
C-00318,New,29,5284.59,1732.21,182.23,2026-04-04,26,Electronics,Strategic
C-01094,New,27,5284.20,1855.84,195.71,2026-04-21,9,Electronics,Strategic
C-02160,VIP,44,5277.36,1960.73,119.94,2026-04-27,3,Electronics,Strategic
C-00375,VIP,33,5276.48,1737.76,159.89,2026-04-15,15,Sports,Strategic
C-01247,New,25,5275.89,1488.46,211.04,2026-04-23,7,Home,Strategic
C-01311,Returning,17,5274.94,1927.00,310.29,2026-03-21,40,Electronics,Strategic
C-01575,New,24,5271.88,1675.21,219.66,2026-04-11,19,Electronics,Strategic
C-02404,New,29,5268.97,1809.22,181.69,2026-04-20,10,Electronics,Strategic
C-02643,VIP,44,5264.29,1408.25,119.64,2026-04-24,6,Electronics,Strategic
C-02054,New,23,5263.93,1901.50,228.87,2026-04-18,12,Electronics,Strategic
C-00516,Returning,24,5259.49,1837.43,219.15,2026-04-25,5,Home,Strategic
C-02452,Returning,31,5257.60,1551.36,169.60,2026-04-18,12,Home,Strategic
C-00150,VIP,31,5251.06,1829.05,169.39,2026-03-30,31,Electronics,Strategic
C-00802,Returning,28,5250.00,1901.92,187.50,2026-04-27,3,Home,Strategic
C-02087,Returning,20,5249.11,1734.18,262.46,2026-04-06,24,Electronics,Strategic
C-00044,Returning,18,5246.97,1737.01,291.50,2026-03-11,50,Home,Strategic
C-02005,New,31,5244.04,1802.46,169.16,2026-04-25,5,Electronics,Strategic
C-00165,New,23,5240.08,1761.90,227.83,2026-02-21,68,Electronics,Strategic
C-00090,New,32,5233.08,1654.56,163.53,2026-04-28,2,Apparel,Strategic
C-00913,Returning,30,5229.02,1757.24,174.30,2026-03-30,31,Home,Strategic
C-00091,New,19,5227.29,1777.67,275.12,2026-04-13,17,Sports,Strategic
C-02703,New,35,5226.73,2047.12,149.34,2026-04-19,11,Beauty,Strategic
C-00907,Returning,29,5222.61,1958.83,180.09,2026-04-24,6,Beauty,Strategic
C-01342,Returning,29,5220.25,1827.85,180.01,2026-04-25,5,Beauty,Strategic
C-02341,Returning,29,5219.08,1926.80,179.97,2026-04-19,11,Electronics,Strategic
C-01988,Returning,31,5216.93,1715.22,168.29,2026-04-30,0,Sports,Strategic
C-00545,New,28,5216.29,1803.96,186.30,2026-04-22,8,Electronics,Strategic
C-02208,Returning,19,5216.15,1654.48,274.53,2025-12-07,144,Electronics,Strategic
C-00704,Returning,25,5215.36,2101.59,208.61,2026-04-09,21,Home,Strategic
C-02498,Returning,27,5214.03,1866.65,193.11,2026-03-04,57,Home,Strategic
C-00327,New,29,5202.64,1985.47,179.40,2026-02-21,68,Apparel,Strategic
C-00770,Returning,26,5201.23,1742.58,200.05,2026-03-07,54,Electronics,Strategic
C-01009,Returning,30,5199.24,1850.53,173.31,2026-04-25,5,Electronics,Strategic
C-02532,New,27,5199.22,1755.32,192.56,2026-04-21,9,Electronics,Strategic
C-01146,Returning,18,5198.53,1493.37,288.81,2026-04-28,2,Electronics,Strategic
C-00007,New,29,5195.04,1757.68,179.14,2026-03-23,38,Home,Strategic
C-02635,Returning,24,5194.00,1543.09,216.42,2026-03-29,32,Electronics,Strategic
C-00575,New,26,5190.97,1916.23,199.65,2026-04-21,9,Electronics,Strategic
C-00756,New,29,5188.19,1774.83,178.90,2026-04-07,23,Electronics,Strategic
C-02070,New,22,5186.24,1800.83,235.74,2026-03-20,41,Electronics,Strategic
C-02262,Returning,24,5183.10,2163.81,215.96,2026-04-08,22,Home,Strategic
C-00665,New,21,5176.06,1776.41,246.48,2026-04-19,11,Electronics,Strategic
C-02406,VIP,46,5175.50,936.16,112.51,2026-04-06,24,Home,Strategic
C-01518,Returning,21,5170.20,1871.52,246.20,2026-03-04,57,Home,Strategic
C-00949,Returning,29,5169.95,1850.44,178.27,2026-04-05,25,Apparel,Strategic
C-01264,Returning,31,5167.98,1698.12,166.71,2026-04-30,0,Electronics,Strategic
